bez,lor_ab_2021,umonat,ustunde,uwochentag,ukategorie,uart,utyp1,ulichtverh,istrad,istpkw,istfuss,istkrad,istgkfz,istsonstige,ustrzustand,xgcswgs84,ygcswgs84,all_acc,perc_bike_acc,rushhours
10,10200418.0,2,18,2,3,6,4,2,0,0,1,1,0,0,1,13.59146243,52.54261916,2,0.0,16 to 20
6,6300527.0,2,16,5,3,2,6,0,0,1,0,0,0,1,1,13.2661101,52.43120439,2,0.0,16 to 20
5,5100210.0,2,11,4,3,5,3,0,0,1,0,0,0,0,1,13.18507692,52.54940514,1,0.0,08 to 12
2,2100106.0,2,19,3,3,3,6,2,1,1,0,0,0,0,0,13.40502449,52.49831655,2,0.5,16 to 20
6,6200315.0,2,7,4,3,5,2,0,1,1,0,0,0,0,1,13.34723796,52.42694953,2,0.5,04 to 08
4,4200311.0,2,16,6,3,2,6,0,0,1,0,0,0,0,1,13.28196847,52.509656,1,0.0,16 to 20
1,1300733.0,2,2,1,3,5,3,2,0,1,0,0,0,0,0,13.3931531,52.55044276,1,0.0,00 to 04
5,5100316.0,2,11,3,2,6,4,0,0,1,1,0,0,0,1,13.20047704,52.53694542,2,0.0,08 to 12
4,4501146.0,2,12,7,3,5,7,0,0,1,0,1,0,0,0,13.32032762,52.48641237,2,0.0,12 to 16
11,11400927.0,2,10,2,3,0,4,0,0,0,1,1,0,0,0,13.47911115,52.50288646,2,0.0,08 to 12
10,10400938.0,2,8,6,2,2,2,0,0,1,0,1,0,0,1,13.61613969,52.51884176,2,0.0,08 to 12
9,9100304.0,2,10,7,3,5,7,0,0,1,0,0,0,0,0,13.48538887,52.46419708,1,0.0,08 to 12
8,8100209.0,2,19,4,3,5,3,2,0,1,0,0,0,0,1,13.43643191,52.46689089,1,0.0,16 to 20
7,7400822.0,2,7,4,3,5,3,0,0,1,0,0,0,0,0,13.36953992,52.45661287,1,0.0,04 to 08
4,4100102.0,2,15,3,3,5,2,0,0,1,0,0,0,0,0,13.29396536,52.53468499,1,0.0,12 to 16
11,11501340.0,2,0,4,3,5,3,2,0,1,0,0,0,1,0,13.5304327,52.48667764,2,0.0,00 to 04
5,5100316.0,2,13,7,3,2,6,0,0,1,0,0,0,0,0,13.18933114,52.53698184,1,0.0,12 to 16
3,3100103.0,3,9,5,3,2,2,0,1,1,0,0,0,0,0,13.49297279,52.63194069,2,0.5,08 to 12
6,6200421.0,3,14,3,3,2,6,0,0,1,0,0,0,0,1,13.31752954,52.43047544,1,0.0,12 to 16
9,9200819.0,3,16,5,3,5,2,0,0,1,0,0,0,0,0,13.56224065,52.4372412,1,0.0,16 to 20
3,3500932.0,3,14,3,3,0,1,0,1,0,0,0,0,0,0,13.44090955,52.55631164,1,1.0,12 to 16
11,11200513.0,3,8,2,3,5,3,0,0,1,0,0,0,0,1,13.49359109,52.54129514,1,0.0,08 to 12
2,2100105.0,3,13,3,3,5,2,0,1,1,0,0,0,0,0,13.4122301,52.49882183,2,0.5,12 to 16
10,10200418.0,3,13,3,3,5,2,0,0,1,0,0,0,0,0,13.59162143,52.54493661,1,0.0,12 to 16
1,1100207.0,3,8,5,3,0,3,0,0,1,0,1,0,0,0,13.40019053,52.50951328,2,0.0,08 to 12
6,6400844.0,3,18,6,3,6,2,2,0,1,1,0,0,0,1,13.27424646,52.45882163,2,0.0,16 to 20
4,4501042.0,3,1,5,2,0,1,2,0,0,0,0,0,1,0,13.33100142,52.50367064,1,0.0,00 to 04
3,3400723.0,3,13,3,3,3,6,0,0,1,0,0,0,1,0,13.41775268,52.57241295,2,0.0,12 to 16
1,1100309.0,3,13,4,3,5,3,0,1,1,0,0,0,0,0,13.40312998,52.52889313,2,0.5,12 to 16
4,4200310.0,3,13,3,3,5,7,0,0,1,0,0,0,0,1,13.2640965,52.50875133,1,0.0,12 to 16
8,8100415.0,3,13,2,2,3,6,0,1,1,0,1,0,1,0,13.44666832,52.47837722,4,0.25,12 to 16
9,9401329.0,3,15,1,3,2,7,0,0,1,0,0,0,1,0,13.62900898,52.42395979,2,0.0,12 to 16
3,3100103.0,3,16,2,3,5,3,0,1,1,0,0,0,0,0,13.49809459,52.62827531,2,0.5,16 to 20
1,1100310.0,3,13,2,3,0,1,0,1,0,0,0,0,0,1,13.41056143,52.5215114,1,1.0,12 to 16
1,1100309.0,3,6,6,3,5,7,1,0,1,0,1,0,0,1,13.39914546,52.52952504,2,0.0,04 to 08
12,12200412.0,3,0,1,3,0,7,2,0,1,0,0,0,0,1,13.25062721,52.55507013,1,0.0,00 to 04
8,8100105.0,3,20,2,3,6,4,2,0,0,1,1,0,0,0,13.43190377,52.46649843,2,0.0,20 to 24
4,4400831.0,3,17,2,3,1,5,1,1,1,0,0,0,0,0,13.28890116,52.47097459,2,0.5,16 to 20
5,5100313.0,3,11,6,3,0,2,0,1,1,0,0,0,0,1,13.20976816,52.54787589,2,0.5,08 to 12
1,1100206.0,3,19,4,3,0,6,2,1,1,0,0,0,0,0,13.388819,52.51708652,2,0.5,16 to 20
1,1100310.0,3,15,2,3,6,4,0,0,0,1,0,0,1,0,13.40365109,52.52087491,2,0.0,12 to 16
3,3701554.0,3,17,4,3,0,1,0,1,0,0,0,0,0,0,13.40929246,52.53815107,1,1.0,16 to 20
6,6100205.0,3,7,2,3,2,6,0,0,1,0,0,0,0,1,13.36046212,52.44659894,1,0.0,04 to 08
7,7400927.0,3,5,2,3,5,7,2,0,1,0,0,0,1,1,13.38986831,52.45711866,2,0.0,04 to 08
1,1100310.0,3,9,1,3,5,2,0,1,1,0,0,0,0,0,13.41170932,52.52396402,2,0.5,08 to 12
1,1401046.0,3,15,2,3,5,2,0,1,0,0,0,0,1,0,13.34941901,52.54205268,2,0.5,12 to 16
3,3701556.0,3,13,6,3,5,3,0,1,1,0,0,0,0,1,13.42117076,52.53353569,2,0.5,12 to 16
4,4501042.0,3,19,4,3,1,5,2,1,1,0,0,0,0,0,13.33724707,52.50119048,2,0.5,16 to 20
6,6300526.0,3,15,2,3,5,3,0,1,0,0,0,0,0,0,13.25939583,52.43088737,1,1.0,12 to 16
3,3400723.0,3,16,5,3,2,6,0,0,1,0,0,0,0,0,13.42095789,52.57302534,1,0.0,16 to 20
1,1300836.0,3,14,2,2,8,1,0,0,1,0,0,0,0,0,13.37056337,52.54549338,1,0.0,12 to 16
2,2200213.0,3,18,4,3,0,7,1,1,1,0,0,0,0,1,13.41733139,52.49246407,2,0.5,16 to 20
4,4300619.0,3,15,4,3,6,7,0,0,0,1,0,0,1,0,13.3079835,52.51706168,2,0.0,12 to 16
8,8200833.0,3,13,2,3,1,5,0,0,1,0,0,0,0,0,13.44867454,52.42004416,1,0.0,12 to 16
2,2200208.0,3,12,2,3,6,4,0,1,0,1,0,0,0,0,13.38707772,52.49315686,2,0.5,12 to 16
2,2500835.0,3,8,4,3,5,2,0,1,1,0,0,0,0,0,13.46633132,52.50056269,2,0.5,08 to 12
4,4200310.0,3,11,2,3,2,6,0,0,1,0,0,1,0,1,13.26282168,52.5149276,2,0.0,08 to 12
7,7501134.0,3,10,2,2,6,2,0,0,1,1,0,0,0,0,13.39127723,52.43396017,2,0.0,08 to 12
9,9200613.0,3,14,7,3,5,3,0,1,1,0,0,0,0,0,13.52898824,52.45211794,2,0.5,12 to 16
4,4200308.0,3,10,2,3,2,6,0,0,1,0,0,0,0,1,13.27047592,52.51990266,1,0.0,08 to 12
4,4200310.0,3,11,6,3,5,7,0,1,1,0,0,0,0,0,13.26204457,52.5155589,2,0.5,08 to 12
3,3400723.0,3,16,4,3,2,6,0,0,1,0,0,0,0,0,13.41901534,52.57264732,1,0.0,16 to 20
2,2200208.0,3,9,2,3,0,1,0,1,0,0,0,0,0,1,13.37964191,52.49447452,1,1.0,08 to 12
7,7200414.0,3,16,5,3,2,6,0,1,1,0,0,0,0,0,13.36821656,52.48507297,2,0.5,16 to 20
1,1200517.0,3,8,2,3,2,6,0,0,1,0,0,1,0,1,13.33309874,52.54051132,2,0.0,08 to 12
5,5200629.0,3,10,2,3,6,4,0,0,1,1,0,0,0,1,13.19506895,52.52911955,2,0.0,08 to 12
9,9300920.0,3,7,2,3,3,6,0,1,1,0,0,0,0,1,13.5522276,52.41718997,2,0.5,04 to 08
6,6300525.0,3,13,1,3,7,7,0,1,0,0,0,0,0,0,13.25855413,52.40828261,1,1.0,12 to 16
4,4501147.0,3,16,4,3,2,6,0,1,0,0,0,0,0,0,13.31678769,52.48859509,1,1.0,16 to 20
7,7400721.0,3,12,6,3,2,2,0,0,1,0,0,0,0,1,13.39412881,52.48396714,1,0.0,12 to 16
5,5400942.0,3,14,1,3,0,6,0,1,0,0,0,0,0,1,13.1812712,52.48802446,1,1.0,12 to 16
7,7300619.0,3,21,1,2,5,7,2,0,1,0,0,0,0,0,13.34744976,52.46699041,1,0.0,20 to 24
11,10100205.0,3,9,7,3,2,6,0,0,1,0,0,0,0,1,13.52840078,52.55680806,1,0.0,08 to 12
2,2200211.0,3,20,1,3,1,5,2,1,1,0,0,0,0,0,13.39439919,52.48465219,2,0.5,20 to 24
5,5100314.0,3,19,6,2,1,3,2,0,1,0,0,0,0,1,13.20469697,52.54415857,1,0.0,16 to 20
3,3400831.0,3,15,4,3,2,6,0,0,1,0,0,0,1,0,13.43197191,52.58117304,2,0.0,12 to 16
3,3601142.0,3,19,1,3,3,6,2,1,0,0,0,0,0,0,13.41367362,52.54763818,1,1.0,16 to 20
2,2100104.0,3,15,5,3,5,3,0,1,1,0,0,0,0,0,13.41028986,52.50378559,2,0.5,12 to 16
1,1100310.0,3,18,1,3,0,7,2,0,0,0,1,0,0,1,13.40446398,52.52193402,1,0.0,16 to 20
11,11501339.0,3,8,2,3,2,6,0,0,1,0,0,0,0,1,13.52718434,52.49199128,1,0.0,08 to 12
8,8200726.0,3,17,1,3,2,6,0,0,1,0,0,0,0,0,13.43644994,52.44922819,1,0.0,16 to 20
7,7601442.0,3,16,1,3,6,4,0,0,1,1,0,0,0,0,13.40450538,52.40401907,2,0.0,16 to 20
12,12200515.0,3,12,4,2,3,6,0,0,1,0,1,0,0,0,13.28994457,52.58268268,2,0.0,12 to 16
12,12100101.0,3,18,6,3,5,2,2,1,1,0,0,0,0,1,13.3643292,52.56263937,2,0.5,16 to 20
10,10100206.0,3,12,4,3,5,2,0,0,0,0,0,0,1,0,13.56941189,52.56081406,1,0.0,12 to 16
1,1100308.0,3,15,1,2,0,1,0,0,0,0,1,0,0,1,13.38097191,52.52998984,1,0.0,12 to 16
7,7100205.0,3,12,4,3,1,5,0,1,1,0,0,0,0,0,13.36661975,52.4951066,2,0.5,12 to 16
3,3400619.0,3,19,1,3,5,3,2,1,1,0,0,0,0,0,13.38510617,52.59120874,2,0.5,16 to 20
8,8200832.0,3,16,4,3,5,3,0,0,1,0,1,0,0,0,13.4277148,52.42072379,2,0.0,16 to 20
3,3200204.0,3,14,1,3,6,4,0,0,1,1,0,0,0,1,13.41308843,52.63961884,2,0.0,12 to 16
8,8100419.0,3,22,4,3,5,3,2,0,1,0,0,0,0,0,13.45217422,52.48116966,1,0.0,20 to 24
5,5100315.0,3,14,1,2,6,4,0,0,1,1,0,0,0,1,13.19453402,52.54570978,2,0.0,12 to 16
1,1200628.0,3,13,1,3,0,1,0,0,0,0,1,0,0,1,13.36732131,52.52570178,1,0.0,12 to 16
11,11200513.0,3,19,1,2,0,1,2,1,0,0,0,0,0,0,13.49238523,52.54398588,1,1.0,16 to 20
9,9401329.0,3,11,1,3,4,6,0,1,1,0,0,0,0,0,13.58482802,52.42834373,2,0.5,08 to 12
8,8301036.0,3,11,1,3,5,2,0,1,1,0,0,0,0,1,13.46913233,52.42824139,2,0.5,08 to 12
5,5200629.0,3,16,6,2,6,4,0,0,1,1,0,0,0,1,13.18702437,52.53427264,2,0.0,16 to 20
4,4501149.0,3,22,4,3,5,7,2,0,1,0,1,0,0,0,13.32321502,52.49149757,2,0.0,20 to 24
8,8200725.0,3,9,1,3,3,6,0,0,1,0,1,0,0,1,13.43324799,52.44405356,2,0.0,08 to 12
2,2400625.0,3,22,4,3,2,6,2,0,1,0,0,0,0,0,13.44097195,52.50475576,1,0.0,20 to 24
1,1100206.0,3,6,1,2,5,3,2,0,1,0,0,0,0,0,13.39292014,52.51500099,1,0.0,04 to 08
2,2200213.0,3,0,1,2,0,1,2,1,0,0,0,0,0,1,13.41574215,52.49116385,1,1.0,00 to 04
9,9200613.0,3,0,1,3,5,2,2,1,1,0,0,0,0,1,13.50348584,52.46066448,2,0.5,00 to 04
11,11300721.0,2,18,7,3,2,2,2,0,1,0,1,0,0,1,13.50560819,52.53464035,2,0.0,16 to 20
6,6100209.0,3,14,1,3,0,5,0,0,1,0,0,0,0,0,13.33044961,52.46022405,1,0.0,12 to 16
1,1200623.0,2,2,7,3,0,2,2,1,1,0,0,0,0,0,13.35688148,52.53569052,2,0.5,00 to 04
6,6300634.0,2,17,7,2,6,4,1,0,1,1,0,0,0,1,13.29896417,52.44089753,2,0.0,16 to 20
5,5100104.0,3,6,6,2,5,3,2,0,1,0,1,0,0,1,13.22001819,52.56018561,2,0.0,04 to 08
8,8100206.0,3,21,4,3,1,5,2,1,1,0,0,0,0,0,13.42433401,52.4859855,2,0.5,20 to 24
4,4501042.0,2,5,7,3,5,3,2,0,1,0,0,0,0,1,13.33116907,52.50370823,1,0.0,04 to 08
1,1300836.0,2,15,7,3,5,3,0,0,1,0,1,0,0,1,13.37548665,52.5403197,2,0.0,12 to 16
3,3601245.0,3,19,4,3,6,2,2,0,0,1,0,0,1,0,13.42888733,52.54772453,2,0.0,16 to 20
1,1200522.0,2,16,7,3,6,4,0,0,1,1,0,0,0,0,13.33170334,52.52408901,2,0.0,16 to 20
6,6300631.0,2,6,7,2,4,6,2,0,0,0,0,0,1,1,13.30255125,52.41985234,1,0.0,04 to 08
5,5100316.0,3,13,7,3,0,6,0,0,1,0,0,0,1,0,13.2031301,52.53989927,2,0.0,12 to 16
2,2500834.0,2,2,7,2,6,7,2,0,1,1,0,0,0,1,13.45007233,52.50749345,2,0.0,00 to 04
1,1100308.0,3,8,6,3,5,3,0,0,1,0,0,0,0,1,13.38550078,52.52874408,1,0.0,08 to 12
3,3400723.0,3,15,4,3,4,6,0,1,0,0,0,0,0,0,13.40881376,52.57095337,1,1.0,12 to 16
2,2100106.0,2,23,7,3,5,2,2,0,1,0,0,0,0,1,13.40665083,52.49843051,1,0.0,20 to 24
7,7100102.0,3,14,5,3,1,5,0,0,1,0,1,0,0,0,13.34967305,52.50006537,2,0.0,12 to 16
2,2500830.0,2,19,7,3,1,5,2,1,1,0,0,0,0,1,13.46286527,52.51410695,2,0.5,16 to 20
5,5300736.0,3,13,6,3,4,6,0,0,1,0,0,0,0,1,13.23274018,52.54224981,1,0.0,12 to 16
8,8100311.0,3,13,4,3,5,5,0,1,1,0,0,0,0,0,13.43069637,52.4865525,2,0.5,12 to 16
1,1300836.0,2,19,7,3,5,3,2,0,1,0,0,0,0,1,13.37833689,52.55051236,1,0.0,16 to 20
8,8100209.0,3,14,5,3,5,2,0,1,1,0,0,0,0,0,13.44278873,52.4650867,2,0.5,12 to 16
4,4501148.0,2,19,7,3,1,5,2,1,1,0,0,0,0,1,13.31354115,52.48212948,2,0.5,16 to 20
8,8100312.0,3,11,2,3,2,6,0,0,1,0,0,0,0,0,13.43285267,52.48509091,1,0.0,08 to 12
2,2400623.0,2,19,7,3,5,3,2,1,1,0,0,0,0,1,13.435399,52.51459709,2,0.5,16 to 20
12,12500928.0,2,18,7,3,5,3,2,0,1,0,0,0,0,1,13.32219953,52.60881384,1,0.0,16 to 20
3,3601245.0,3,0,7,3,1,5,2,1,1,0,0,0,0,1,13.43079916,52.54706631,2,0.5,00 to 04
9,9401534.0,3,11,6,1,6,4,0,0,0,1,0,0,1,1,13.58039614,52.44321453,2,0.0,08 to 12
1,1200628.0,2,17,7,3,5,2,0,0,1,0,0,0,1,0,13.35719856,52.52372043,2,0.0,16 to 20
7,7501029.0,3,13,4,3,6,4,0,0,1,1,0,0,0,0,13.38070293,52.44255808,2,0.0,12 to 16
7,7300517.0,2,18,7,3,1,5,2,1,1,0,0,0,0,1,13.33437968,52.47054441,2,0.5,16 to 20
7,7400825.0,3,13,5,3,5,3,0,0,1,0,1,0,0,0,13.37811561,52.45624786,2,0.0,12 to 16
2,2200212.0,2,16,7,3,6,7,0,0,1,1,0,0,0,0,13.4090887,52.48878962,2,0.0,16 to 20
8,8100103.0,3,7,2,3,2,7,0,1,1,0,0,0,0,1,13.42446419,52.47396396,2,0.5,04 to 08
1,1200520.0,3,16,5,3,1,5,0,1,1,0,0,0,0,0,13.3431943,52.52755812,2,0.5,16 to 20
8,8401243.0,2,15,7,3,6,2,0,0,1,1,0,0,0,0,13.49101576,52.42391915,2,0.0,12 to 16
5,5200527.0,2,15,7,3,6,4,0,0,1,1,0,0,0,0,13.17551202,52.52009028,2,0.0,12 to 16
12,12200412.0,2,15,7,3,5,5,0,0,1,0,1,0,0,0,13.28423958,52.57563744,2,0.0,12 to 16
1,1100310.0,3,5,2,3,5,2,1,0,1,0,0,0,0,1,13.41178791,52.52396655,1,0.0,04 to 08
7,7601545.0,3,20,5,2,8,1,2,0,1,0,0,0,0,0,13.42298102,52.39497335,1,0.0,20 to 24
1,1400938.0,2,14,7,3,2,6,0,0,1,0,0,0,0,0,13.33675601,52.54265132,1,0.0,12 to 16
10,10200526.0,2,14,7,3,6,6,0,0,1,1,0,0,0,0,13.60486771,52.53186937,2,0.0,12 to 16
12,12400618.0,3,11,4,3,5,3,0,0,1,0,0,0,0,0,13.24076124,52.61837729,1,0.0,08 to 12
6,6100207.0,3,18,6,3,2,6,2,0,1,0,0,0,0,1,13.33021632,52.4519029,1,0.0,16 to 20
7,7200409.0,3,11,4,3,5,2,0,1,1,0,0,0,0,0,13.35765855,52.48867331,2,0.5,08 to 12
5,5100316.0,2,13,7,3,6,7,0,0,1,1,0,0,0,0,13.18194241,52.53740218,2,0.0,12 to 16
6,6100210.0,3,10,4,3,5,3,0,0,1,0,0,0,0,1,13.34153952,52.45875142,1,0.0,08 to 12
11,11400931.0,2,13,7,3,6,4,0,0,1,1,0,0,0,0,13.50606237,52.50888297,2,0.0,12 to 16
8,8401245.0,2,12,7,3,5,2,0,1,1,0,0,0,0,0,13.50620341,52.4029251,2,0.5,12 to 16
5,5100209.0,3,16,1,3,5,2,0,0,1,0,0,0,0,0,13.18455244,52.54749072,1,0.0,16 to 20
9,9200717.0,3,19,5,3,5,2,2,1,1,0,0,0,0,0,13.55616294,52.43364781,2,0.5,16 to 20
2,2300316.0,2,11,7,3,2,6,0,0,1,0,0,0,0,0,13.44203486,52.5009297,1,0.0,08 to 12
4,4300623.0,2,19,6,3,1,5,1,1,1,0,0,0,0,0,13.30960785,52.50659015,2,0.5,16 to 20
11,11501238.0,3,7,6,3,6,2,0,0,1,1,0,0,0,1,13.48071249,52.49897037,2,0.0,04 to 08
3,3500936.0,3,10,4,3,6,4,0,0,1,1,0,0,0,0,13.46564739,52.55211497,2,0.0,08 to 12
6,6200314.0,2,11,6,2,6,6,0,0,1,1,0,0,0,0,13.33354091,52.43001482,2,0.0,08 to 12
5,5200631.0,3,16,6,3,2,7,0,0,1,0,0,0,0,1,13.20206245,52.51803245,1,0.0,16 to 20
1,1200629.0,3,10,4,3,5,2,0,1,0,0,0,0,1,0,13.34134781,52.52083178,2,0.5,08 to 12
12,12200309.0,2,13,6,2,2,6,0,0,1,0,0,0,0,0,13.33030713,52.56240696,1,0.0,12 to 16
8,8301037.0,3,8,4,3,5,3,0,1,1,0,0,0,0,0,13.47444332,52.42569841,2,0.5,08 to 12
7,7100102.0,2,8,6,3,2,6,0,0,1,0,0,0,0,0,13.34945613,52.50242928,1,0.0,08 to 12
4,4100102.0,2,7,6,3,5,3,0,1,0,0,0,1,0,1,13.29437412,52.5346377,2,0.5,04 to 08
1,1200623.0,3,13,1,2,1,1,0,0,1,0,0,0,0,0,13.34964286,52.53203,1,0.0,12 to 16
2,2400623.0,3,18,5,3,2,7,2,1,1,0,0,0,0,0,13.4315565,52.51519698,2,0.5,16 to 20
5,5200629.0,2,18,6,3,5,3,2,1,1,0,0,0,0,0,13.1973434,52.532067,2,0.5,16 to 20
5,5300736.0,2,19,6,3,2,6,2,0,1,0,0,0,0,0,13.23049657,52.54660275,1,0.0,16 to 20
5,5100211.0,3,14,6,3,5,2,0,0,1,0,0,0,0,1,13.178069,52.54874812,1,0.0,12 to 16
1,1400937.0,3,7,4,3,6,2,0,0,1,1,0,0,0,0,13.33342734,52.56080894,2,0.0,04 to 08
3,3701554.0,2,21,6,3,5,3,2,1,1,0,0,0,0,0,13.40964548,52.53848533,2,0.5,20 to 24
1,1300733.0,3,12,5,3,6,7,0,0,1,1,0,0,0,0,13.3822534,52.55290191,2,0.0,12 to 16
8,8200624.0,2,19,6,2,6,4,2,0,1,1,0,0,0,0,13.434102,52.45153314,2,0.0,16 to 20
4,4500939.0,3,7,4,3,5,2,0,1,1,0,0,0,0,0,13.30912419,52.48880545,2,0.5,04 to 08
7,7200414.0,2,18,6,3,5,7,2,0,1,0,1,0,0,0,13.36607634,52.48508529,2,0.0,16 to 20
12,12601235.0,2,18,6,3,5,2,2,1,1,0,0,0,0,0,13.36030587,52.59690329,2,0.5,16 to 20
1,1100416.0,3,9,7,3,0,1,0,1,0,0,0,0,0,1,13.40179037,52.53328073,1,1.0,08 to 12
4,4501042.0,2,18,6,3,2,6,2,0,1,0,0,0,0,0,13.32603031,52.50016197,1,0.0,16 to 20
6,6100101.0,3,4,4,2,0,7,2,1,0,0,0,0,0,1,13.31766021,52.45800171,1,1.0,04 to 08
10,10100205.0,2,17,6,2,0,3,1,1,1,0,0,0,0,0,13.53692629,52.54800227,2,0.5,16 to 20
2,2500836.0,2,16,6,3,5,3,0,1,1,0,0,0,0,0,13.46670365,52.49622406,2,0.5,16 to 20
2,2300316.0,3,19,7,2,6,4,2,0,1,1,0,0,0,0,13.43896139,52.50263115,2,0.0,16 to 20
6,6300633.0,2,16,6,3,5,2,0,0,1,0,0,0,1,0,13.31566667,52.44313311,2,0.0,16 to 20
2,2200210.0,3,12,6,3,5,3,0,1,1,0,0,0,0,1,13.39776372,52.49534362,2,0.5,12 to 16
8,8200624.0,3,5,4,3,5,2,0,0,1,0,0,0,0,0,13.42914479,52.45227476,1,0.0,04 to 08
12,12500824.0,2,16,6,3,5,3,0,0,1,0,1,0,0,0,13.28546461,52.59484358,2,0.0,16 to 20
8,8200730.0,3,11,5,3,0,2,0,1,0,0,0,0,1,0,13.44713775,52.43693972,2,0.5,08 to 12
12,12200310.0,2,16,6,3,6,2,0,0,1,1,0,0,0,0,13.31423451,52.57669279,2,0.0,16 to 20
2,2400623.0,3,11,2,2,5,2,0,0,1,0,0,0,0,1,13.43969195,52.51392105,1,0.0,08 to 12
1,1300835.0,3,18,5,3,5,7,2,0,1,0,0,0,1,0,13.38065036,52.53938496,2,0.0,16 to 20
1,1200625.0,2,15,6,3,2,6,0,0,1,0,0,0,0,0,13.35140912,52.52635357,1,0.0,12 to 16
4,4501041.0,2,15,6,3,3,6,0,1,1,0,0,0,0,0,13.31925605,52.5016517,2,0.5,12 to 16
11,11300722.0,3,9,6,3,5,2,0,1,1,0,0,0,0,1,13.48548724,52.52324724,2,0.5,08 to 12
10,10400941.0,3,18,5,3,5,3,2,1,1,0,0,0,0,0,13.60091793,52.47788062,2,0.5,16 to 20
3,3601141.0,2,15,6,3,5,3,0,1,1,0,0,0,0,0,13.41094339,52.55381476,2,0.5,12 to 16
12,12500928.0,2,15,6,3,5,3,0,1,1,0,0,0,0,0,13.31484954,52.61033523,2,0.5,12 to 16
3,3701554.0,3,20,6,3,5,3,2,1,1,0,0,0,0,1,13.40737594,52.52970022,2,0.5,20 to 24
4,4300623.0,3,1,4,3,0,1,2,0,0,0,0,0,1,1,13.30670881,52.50656935,1,0.0,00 to 04
1,1300836.0,2,14,6,3,2,6,0,0,1,0,1,0,0,0,13.37793657,52.54194366,2,0.0,12 to 16
4,4300518.0,3,11,5,3,5,2,0,1,1,0,0,0,0,0,13.30656432,52.52884649,2,0.5,08 to 12
4,4501042.0,2,14,6,3,2,6,0,0,1,0,0,0,0,0,13.32792074,52.5001837,1,0.0,12 to 16
2,2300316.0,3,8,2,3,5,3,0,1,1,0,0,0,0,1,13.43269331,52.50247174,2,0.5,08 to 12
3,3300516.0,2,13,6,3,5,3,0,0,1,0,0,0,0,0,13.43078373,52.56115091,1,0.0,12 to 16
2,2200209.0,2,13,6,3,3,6,0,0,1,0,0,0,0,0,13.3767019,52.48915327,1,0.0,12 to 16
12,12200414.0,3,7,4,3,2,6,0,0,0,0,0,1,1,1,13.30624436,52.55423532,2,0.0,04 to 08
4,4200311.0,3,18,6,3,6,4,2,0,1,1,0,0,0,1,13.28072624,52.5072576,2,0.0,16 to 20
1,2400623.0,3,9,3,3,5,2,0,1,1,0,0,0,0,0,13.42557815,52.5151096,2,0.5,08 to 12
10,10100104.0,2,11,6,2,6,4,0,0,1,1,0,0,0,0,13.57456357,52.56771773,2,0.0,08 to 12
1,1200628.0,3,12,3,3,0,1,0,1,0,0,0,0,0,1,13.36345381,52.52463055,1,1.0,12 to 16
7,7601442.0,2,4,6,1,5,3,2,0,1,0,0,0,0,2,13.4064924,52.39849028,1,0.0,04 to 08
1,1100206.0,2,10,6,3,5,3,0,0,1,0,0,0,0,0,13.3889442,52.51562189,1,0.0,08 to 12
1,1300733.0,3,15,1,3,1,5,0,0,1,0,1,0,0,0,13.39561003,52.55066185,2,0.0,12 to 16
2,2200209.0,3,17,5,3,5,2,1,1,1,0,0,0,0,0,13.3861887,52.48735578,2,0.5,16 to 20
6,6100205.0,2,9,6,3,0,3,0,0,1,0,1,0,0,1,13.34013487,52.4507852,2,0.0,08 to 12
10,10100311.0,3,8,3,3,5,2,0,1,1,0,0,0,0,0,13.51895151,52.53149072,2,0.5,08 to 12
5,5100316.0,2,9,6,3,1,5,0,1,1,0,0,0,0,1,13.2015975,52.53689327,2,0.5,08 to 12
4,4501043.0,2,9,6,3,5,3,0,0,1,0,0,0,0,1,13.31408282,52.49045248,1,0.0,08 to 12
11,11300723.0,3,21,1,2,1,5,2,0,1,0,0,0,0,0,13.49584596,52.5204388,1,0.0,20 to 24
6,6400838.0,2,8,6,3,2,2,0,0,1,0,0,0,0,1,13.24018275,52.44262827,1,0.0,08 to 12
12,12200307.0,2,7,6,3,6,4,0,0,0,1,0,0,1,0,13.32419578,52.57579464,2,0.0,04 to 08
2,2200209.0,3,15,6,3,3,6,0,1,0,0,0,1,0,1,13.37671025,52.48937874,2,0.5,12 to 16
4,4500937.0,3,10,3,3,8,7,0,0,1,1,0,0,0,0,13.29637621,52.49792042,2,0.0,08 to 12
1,1100205.0,2,0,6,3,2,2,2,0,1,0,0,0,0,1,13.37662,52.50947875,1,0.0,00 to 04
9,9501941.0,3,17,3,3,4,6,0,1,0,0,0,0,0,1,13.59492003,52.45295983,1,1.0,16 to 20
7,7300619.0,2,18,5,3,0,3,2,0,1,0,1,0,0,0,13.35893508,52.47467414,2,0.0,16 to 20
11,11100204.0,2,6,5,2,6,7,1,1,0,1,0,0,0,1,13.52643603,52.55827861,2,0.5,04 to 08
1,1100206.0,3,9,1,3,5,3,0,0,1,0,0,0,0,0,13.38899495,52.51562519,1,0.0,08 to 12
4,4300623.0,2,22,5,3,6,2,2,0,1,1,0,0,0,1,13.30921566,52.50641734,2,0.0,20 to 24
4,4300620.0,3,13,6,2,5,2,0,0,1,0,1,0,0,1,13.33167794,52.51514463,2,0.0,12 to 16
2,2400521.0,3,21,3,3,5,3,2,1,1,0,0,0,0,0,13.42783091,52.51813036,2,0.5,20 to 24
